,time,lat,lon,pressure,temperature,salinity,doxy,chla,bbp700
188792,2024-09-15 09:12:30.999990,17.504166,66.841156,1199.34,7.3844895,35.249603,18.931038,0.0864,0.00040695653
188818,2024-09-15 09:12:30.999990,17.504166,66.841156,1249.02,7.010303,35.20433,24.169865,0.0792,0.00044456017
188842,2024-09-15 09:12:30.999990,17.504166,66.841156,1294.76,6.7219253,35.17584,27.773333,0.0864,0.00040605306
188870,2024-09-15 09:12:30.999990,17.504166,66.841156,1349.37,6.410084,35.14911,31.332218,0.0864,0.0003801976
188895,2024-09-15 09:12:30.999990,17.504166,66.841156,1396.15,6.138908,35.12382,35.323093,0.0936,0.000455992
188947,2024-09-15 09:12:30.999990,17.504166,66.841156,1499.52,5.4475956,35.06098,46.488647,0.0864,0.00035333176
188998,2024-09-15 09:12:30.999990,17.504166,66.841156,1599.2,4.8470283,35.001698,61.80234,0.0864,0.00042857922
189049,2024-09-15 09:12:30.999990,17.504166,66.841156,1699.65,4.28191,34.952507,74.57612,0.0792,0.00035143577
189100,2024-09-15 09:12:30.999990,17.504166,66.841156,1799.65,3.8419504,34.91337,86.25538,0.0936,0.0005284836
189151,2024-09-15 09:12:30.999990,17.504166,66.841156,1899.52,3.5086286,34.88267,97.899475,0.0792,0.00038820307
189206,2024-09-25 09:10:18.999982,17.809668,66.980186,9.61,28.528898,36.66358,227.30113,0.1224,0.0009393394
189209,2024-09-25 09:10:18.999982,17.809668,66.980186,13.49,28.512253,36.664364,227.1283,0.1368,0.00086313946
189213,2024-09-25 09:10:18.999982,17.809668,66.980186,19.74,28.488127,36.6642,226.66339,0.1872,0.0008377335
189216,2024-09-25 09:10:18.999982,17.809668,66.980186,23.84,28.446472,36.663418,226.40073,0.2304,0.0008631475
189220,2024-09-25 09:10:18.999982,17.809668,66.980186,28.76,28.289762,36.659454,226.12413,0.2736,0.0010028599
189223,2024-09-25 09:10:18.999982,17.809668,66.980186,33.48,28.212154,36.651314,224.79276,0.4392,0.0010028826
189227,2024-09-25 09:10:18.999982,17.809668,66.980186,38.59,28.152786,36.63967,223.04814,0.5328,0.0011172112
189231,2024-09-25 09:10:18.999982,17.809668,66.980186,44.65,28.011179,36.607464,217.54622,0.9504,0.0014474883
189232,2024-09-25 09:10:18.999982,17.809668,66.980186,45.46,27.999372,36.604847,216.0063,1.1016,0.0016633902
189240,2024-09-25 09:10:18.999982,17.809668,66.980186,59.81,26.658287,36.493176,141.12363,0.7488,0.0012445224
189246,2024-09-25 09:10:18.999982,17.809668,66.980186,68.48,24.695446,36.381443,97.86412,0.4824,0.0010794703
189252,2024-09-25 09:10:18.999982,17.809668,66.980186,79.57,23.46706,36.195824,62.155273,0.2232,0.0006604884
189257,2024-09-25 09:10:18.999982,17.809668,66.980186,87.56,23.077303,36.13478,46.0059,0.1512,0.0009526036
189264,2024-09-25 09:10:18.999982,17.809668,66.980186,99.49,22.31667,36.066605,25.227962,0.0936,0.0005969113
189270,2024-09-25 09:10:18.999982,17.809668,66.980186,109.54,21.649424,36.0164,12.755372,0.0576,0.00045707804
189276,2024-09-25 09:10:18.999982,17.809668,66.980186,119.64,21.020317,35.98012,6.99176,0.0576,0.00054579275
189282,2024-09-25 09:10:18.999982,17.809668,66.980186,129.58,20.807257,36.075123,5.6516614,0.0576,0.00043118175
189288,2024-09-25 09:10:18.999982,17.809668,66.980186,138.53,20.424028,36.134357,3.9020452,0.072,0.0003165784
189294,2024-09-25 09:10:18.999982,17.809668,66.980186,149.56,20.106178,36.213905,3.6916425,0.0648,0.00032894098
189300,2024-09-25 09:10:18.999982,17.809668,66.980186,159.75,19.721556,36.202427,3.1313682,0.0504,0.00034145973
189306,2024-09-25 09:10:18.999982,17.809668,66.980186,168.05,19.413855,36.225742,3.0241697,0.0648,0.0004301381
189311,2024-09-25 09:10:18.999982,17.809668,66.980186,176.41,18.985262,36.195778,2.9513524,0.0648,0.00039185298
189318,2024-09-25 09:10:18.999982,17.809668,66.980186,189.41,18.593813,36.247658,3.1185951,0.0864,0.00040419647
189324,2024-09-25 09:10:18.999982,17.809668,66.980186,198.89,18.010439,36.202297,2.9680123,0.0792,0.00046740973
189335,2024-09-25 09:10:18.999982,17.809668,66.980186,219.54,16.296015,35.85996,2.56624,0.0864,0.00075903785
189346,2024-09-25 09:10:18.999982,17.809668,66.980186,239.42,15.463603,35.768383,2.6267962,0.0936,0.0011268322
189355,2024-09-25 09:10:18.999982,17.809668,66.980186,254.23,15.492082,35.890274,2.639282,0.0792,0.00096143957
189367,2024-09-25 09:10:18.999982,17.809668,66.980186,276.97,15.404964,35.98658,2.637258,0.072,0.0009992927
189379,2024-09-25 09:10:18.999982,17.809668,66.980186,299.63,14.843553,35.92823,2.664549,0.0864,0.00078301376
189390,2024-09-25 09:10:18.999982,17.809668,66.980186,319.69,14.55428,35.89714,2.6818588,0.0936,0.0008463249
189401,2024-09-25 09:10:18.999982,17.809668,66.980186,339.58,14.19399,35.856827,2.7105505,0.0936,0.0008714567
189410,2024-09-25 09:10:18.999982,17.809668,66.980186,354.77,13.975669,35.83487,2.732175,0.0792,0.0007061955
189423,2024-09-25 09:10:18.999982,17.809668,66.980186,379.19,13.738169,35.81955,2.7641568,0.072,0.0006297937
189434,2024-09-25 09:10:18.999982,17.809668,66.980186,399.47,13.567582,35.813965,2.7757235,0.0864,0.00070582685
189460,2024-09-25 09:10:18.999982,17.809668,66.980186,448.12,12.915529,35.74007,3.6720767,0.0864,0.00056560314
189486,2024-09-25 09:10:18.999982,17.809668,66.980186,499.58,12.468735,35.711075,4.635183,0.0936,0.00052707654
189512,2024-09-25 09:10:18.999982,17.809668,66.980186,549.7,12.119337,35.692535,4.523019,0.0864,0.00047592347
189538,2024-09-25 09:10:18.999982,17.809668,66.980186,599.52,11.770832,35.662838,4.2831926,0.0864,0.0005009768
189564,2024-09-25 09:10:18.999982,17.809668,66.980186,649.24,11.395731,35.634857,5.790175,0.0792,0.0016435804
189590,2024-09-25 09:10:18.999982,17.809668,66.980186,699.52,11.039238,35.59931,6.76111,0.0792,0.00060183107
189616,2024-09-25 09:10:18.999982,17.809668,66.980186,749.53,10.655608,35.560703,7.224119,0.0792,0.0004744345
189640,2024-09-25 09:10:18.999982,17.809668,66.980186,795.91,10.366721,35.544304,7.9872384,0.0792,0.00038520104
189668,2024-09-25 09:10:18.999982,17.809668,66.980186,849.49,9.99773,35.50709,8.323757,0.0792,0.0007403887
189693,2024-09-25 09:10:18.999982,17.809668,66.980186,896.34,9.662561,35.482887,8.297262,0.0792,0.0004224923
189720,2024-09-25 09:10:18.999982,17.809668,66.980186,949.58,9.2983,35.44864,7.2377057,0.0936,0.0004347636
189746,2024-09-25 09:10:18.999982,17.809668,66.980186,999.8,8.917225,35.402035,7.9298487,0.0936,0.00047242575
189770,2024-09-25 09:10:18.999982,17.809668,66.980186,1045.5,8.616481,35.371235,9.614097,0.0864,0.0005101549
189798,2024-09-25 09:10:18.999982,17.809668,66.980186,1099.59,8.199998,35.328762,12.263005,0.0936,0.00042073737
189824,2024-09-25 09:10:18.999982,17.809668,66.980186,1149.61,7.8479323,35.297314,14.390859,0.1008,0.0006234697
189850,2024-09-25 09:10:18.999982,17.809668,66.980186,1199.6,7.521964,35.265533,17.591024,0.0864,0.00041983492
189876,2024-09-25 09:10:18.999982,17.809668,66.980186,1249.14,7.1179,35.21588,22.693495,0.0864,0.00041930785
189902,2024-09-25 09:10:18.999982,17.809668,66.980186,1298.25,6.8225265,35.187164,26.377825,0.0792,0.00040619314
189928,2024-09-25 09:10:18.999982,17.809668,66.980186,1349.63,6.4869204,35.155113,30.576574,0.0936,0.00040570897
189954,2024-09-25 09:10:18.999982,17.809668,66.980186,1399.83,6.164095,35.12538,35.04208,0.0936,0.00039253096
190005,2024-09-25 09:10:18.999982,17.809668,66.980186,1499.19,5.5822887,35.073433,44.167553,0.0936,0.0003916395
190056,2024-09-25 09:10:18.999982,17.809668,66.980186,1599.64,4.8934793,35.008137,58.679085,0.0864,0.00042865088
190107,2024-09-25 09:10:18.999982,17.809668,66.980186,1699.62,4.265578,34.951065,74.9314,0.0864,0.0003641129
190157,2024-09-25 09:10:18.999982,17.809668,66.980186,1797.19,3.8580713,34.91508,86.0093,0.0792,0.00032531502
190209,2024-09-25 09:10:18.999982,17.809668,66.980186,1899.17,3.5271883,34.886124,95.62974,0.0648,0.00035013066
190263,2024-10-05 09:22:49.000018,17.986832,67.133537,9.43,28.848684,36.63149,228.53993,0.1224,0.0006980808
190267,2024-10-05 09:22:49.000018,17.986832,67.133537,14.16,28.82017,36.63167,228.73268,0.1368,0.0006980804
190270,2024-10-05 09:22:49.000018,17.986832,67.133537,18.86,28.736124,36.63061,229.29877,0.1512,0.00073619356
190274,2024-10-05 09:22:49.000018,17.986832,67.133537,24.68,28.570393,36.6105,229.71442,0.2088,0.0007997461
190277,2024-10-05 09:22:49.000018,17.986832,67.133537,29.04,28.458273,36.59003,229.74225,0.3888,0.0010030004
190280,2024-10-05 09:22:49.000018,17.986832,67.133537,33.82,28.16917,36.518963,228.8658,0.8712,0.0013206676
190284,2024-10-05 09:22:49.000018,17.986832,67.133537,39.51,27.833246,36.465694,221.28732,1.7424,0.0021081879
190287,2024-10-05 09:22:49.000018,17.986832,67.133537,43.72,27.824915,36.51761,214.84444,1.548,0.0017525072
190290,2024-10-05 09:22:49.000018,17.986832,67.133537,47.34,27.673214,36.497406,210.68857,1.3464,0.0014731712
190297,2024-10-05 09:22:49.000018,17.986832,67.133537,59.07,27.491003,36.625595,183.32295,0.8208,0.0011299435
190300,2024-10-05 09:22:49.000018,17.986832,67.133537,62.55,27.446316,36.65435,177.85628,0.5976,0.0008378016
190309,2024-10-05 09:22:49.000018,17.986832,67.133537,79.7,24.435682,36.409084,93.74433,0.3024,0.0008126351
190315,2024-10-05 09:22:49.000018,17.986832,67.133537,89.76,23.49093,36.35819,72.61252,0.108,0.0006093177
190321,2024-10-05 09:22:49.000018,17.986832,67.133537,99.83,22.276497,36.146336,39.18684,0.0432,0.00046974313
190327,2024-10-05 09:22:49.000018,17.986832,67.133537,108.95,22.196962,36.282635,31.62558,0.0576,0.00043129752
190333,2024-10-05 09:22:49.000018,17.986832,67.133537,118.69,21.678171,36.24687,17.786636,0.0504,0.000405775
190339,2024-10-05 09:22:49.000018,17.986832,67.133537,129.3,20.99481,36.171566,5.9371953,0.0576,0.00039295605
190345,2024-10-05 09:22:49.000018,17.986832,67.133537,138.48,20.343397,36.082943,2.5164483,0.0576,0.00036745824
190350,2024-10-05 09:22:49.000018,17.986832,67.133537,146.43,19.76829,36.050877,2.4666948,0.0576,0.00037992696
190357,2024-10-05 09:22:49.000018,17.986832,67.133537,158.9,18.99515,35.981052,2.4971895,0.0792,0.0005828493
190363,2024-10-05 09:22:49.000018,17.986832,67.133537,169.36,18.798798,36.053383,2.4938612,0.0576,0.0005952571
190369,2024-10-05 09:22:49.000018,17.986832,67.133537,179.52,18.118608,35.994442,2.511508,0.0648,0.0006203822
190374,2024-10-05 09:22:49.000018,17.986832,67.133537,187.17,17.475552,35.934746,2.5096655,0.0792,0.00069624593
190381,2024-10-05 09:22:49.000018,17.986832,67.133537,198.11,16.705017,35.834595,2.5440168,0.0792,0.0010133943
190392,2024-10-05 09:22:49.000018,17.986832,67.133537,219.77,15.943969,35.840652,2.600568,0.0936,0.00089846546
190402,2024-10-05 09:22:49.000018,17.986832,67.133537,237.44,15.4361,35.826553,2.634411,0.0864,0.0008980752
190413,2024-10-05 09:22:49.000018,17.986832,67.133537,257.37,15.074778,35.83809,2.663947,0.0936,0.00079611957
190425,2024-10-05 09:22:49.000018,17.986832,67.133537,279.3,14.925772,35.895664,2.6643836,0.0864,0.00077044114
190436,2024-10-05 09:22:49.000018,17.986832,67.133537,299.46,14.698338,35.898155,2.671665,0.0864,0.0007829583
190445,2024-10-05 09:22:49.000018,17.986832,67.133537,315.78,14.438612,35.87425,2.691377,0.0792,0.0006557542
190457,2024-10-05 09:22:49.000018,17.986832,67.133537,337.71,14.142633,35.864235,2.714122,0.0864,0.0007697925
190469,2024-10-05 09:22:49.000018,17.986832,67.133537,359.68,13.849039,35.840176,2.7371924,0.0936,0.00057905295
190480,2024-10-05 09:22:49.000018,17.986832,67.133537,379.52,13.603408,35.820454,2.7666285,0.0864,0.00059154944
190491,2024-10-05 09:22:49.000018,17.986832,67.133537,399.72,13.336238,35.787594,2.8343399,0.0792,0.0004897483
190516,2024-10-05 09:22:49.000018,17.986832,67.133537,446.05,12.873962,35.752655,3.3892448,0.0792,0.00045123388
190543,2024-10-05 09:22:49.000018,17.986832,67.133537,499.75,12.402429,35.7098,4.8335342,0.0792,0.0006794045
190569,2024-10-05 09:22:49.000018,17.986832,67.133537,549.36,12.012783,35.67932,4.468946,0.0792,0.00078062114
190595,2024-10-05 09:22:49.000018,17.986832,67.133537,599.89,11.668094,35.65184,3.8404655,0.0792,0.00045008448
190621,2024-10-05 09:22:49.000018,17.986832,67.133537,649.43,11.3208475,35.626945,6.125883,0.0864,0.0005005243
190647,2024-10-05 09:22:49.000018,17.986832,67.133537,699.74,11.002507,35.595726,6.76135,0.0792,0.0005001951
190673,2024-10-05 09:22:49.000018,17.986832,67.133537,748.96,10.622045,35.564728,7.589994,0.0864,0.00044898278
190699,2024-10-05 09:22:49.000018,17.986832,67.133537,799.55,10.251335,35.532387,7.986109,0.0864,0.00056287757
190725,2024-10-05 09:22:49.000018,17.986832,67.133537,848.96,9.906647,35.500797,7.5414157,0.0792,0.000397386
190751,2024-10-05 09:22:49.000018,17.986832,67.133537,899.15,9.617494,35.4788,7.89771,0.0936,0.00039703905
190777,2024-10-05 09:22:49.000018,17.986832,67.133537,949.47,9.192934,35.436874,7.1604023,0.0792,0.0004346376
190803,2024-10-05 09:22:49.000018,17.986832,67.133537,999.45,8.832258,35.394154,8.307147,0.1008,0.00044692296
190826,2024-10-05 09:22:49.000018,17.986832,67.133537,1043.86,8.50403,35.360104,10.30424,0.072,0.0004338194
190855,2024-10-05 09:22:49.000018,17.986832,67.133537,1099.52,8.0943365,35.317955,13.019655,0.0792,0.00040790509
190881,2024-10-05 09:22:49.000018,17.986832,67.133537,1149.17,7.7171874,35.27956,16.138203,0.0864,0.00043281206
190907,2024-10-05 09:22:49.000018,17.986832,67.133537,1199.68,7.453766,35.257206,18.402962,0.0864,0.0003943488
190933,2024-10-05 09:22:49.000018,17.986832,67.133537,1249.24,7.061903,35.2118,23.289568,0.1008,0.00039382436
190959,2024-10-05 09:22:49.000018,17.986832,67.133537,1299.68,6.8567276,35.19202,25.382368,0.0936,0.00043163917
190985,2024-10-05 09:22:49.000018,17.986832,67.133537,1349.55,6.5732245,35.16369,29.243078,0.0864,0.000405835
191011,2024-10-05 09:22:49.000018,17.986832,67.133537,1399.3,6.24782,35.13317,34.05536,0.0864,0.00044345803
191060,2024-10-05 09:22:49.000018,17.986832,67.133537,1495.55,5.5090156,35.064045,46.21623,0.0936,0.00042963293
191113,2024-10-05 09:22:49.000018,17.986832,67.133537,1599.57,4.909504,35.008804,59.31284,0.0936,0.000327073
191162,2024-10-05 09:22:49.000018,17.986832,67.133537,1695.54,4.447962,34.966602,70.560844,0.0864,0.00042791775
191215,2024-10-05 09:22:49.000018,17.986832,67.133537,1799.21,3.9731,34.92446,82.90909,0.0936,0.00040171362
191266,2024-10-05 09:22:49.000018,17.986832,67.133537,1899.75,3.5904102,34.891872,93.86532,0.072,0.00036294278
191320,2024-10-15 09:10:27.000019,18.014538,67.311958,9.56,28.69229,36.558697,227.38382,0.1368,0.0007617493
191324,2024-10-15 09:10:27.000019,18.014538,67.311958,14.55,28.669577,36.55893,227.12943,0.18,0.00078715273
191326,2024-10-15 09:10:27.000019,18.014538,67.311958,17.77,28.662346,36.559,226.86589,0.1944,0.0007490534
191330,2024-10-15 09:10:27.000019,18.014538,67.311958,23.96,28.656242,36.5589,226.37564,0.2088,0.00079985673
191333,2024-10-15 09:10:27.000019,18.014538,67.311958,27.83,28.651247,36.558743,225.79268,0.2304,0.0007871547
191338,2024-10-15 09:10:27.000019,18.014538,67.311958,34.48,28.642902,36.55859,224.55905,0.3024,0.0007871593
191341,2024-10-15 09:10:27.000019,18.014538,67.311958,39.67,28.3582,36.55132,222.78276,1.152,0.0010411786
191344,2024-10-15 09:10:27.000019,18.014538,67.311958,43.0,27.94103,36.53633,218.58412,1.1808,0.001155563
191353,2024-10-15 09:10:27.000019,18.014538,67.311958,59.5,27.389511,36.504078,178.11914,0.8424,0.0008381363
191359,2024-10-15 09:10:27.000019,18.014538,67.311958,69.41,26.325056,36.470673,129.51788,0.4968,0.0007492733
191365,2024-10-15 09:10:27.000019,18.014538,67.311958,79.68,23.946169,36.292675,73.73022,0.2736,0.00053340493
191371,2024-10-15 09:10:27.000019,18.014538,67.311958,88.14,23.093729,36.19418,66.808914,0.1656,0.00048260004
191376,2024-10-15 09:10:27.000019,18.014538,67.311958,97.6,23.125324,36.38667,69.05235,0.0864,0.000520271
191383,2024-10-15 09:10:27.000019,18.014538,67.311958,109.41,22.387754,36.322144,37.888462,0.0648,0.00045666817
191389,2024-10-15 09:10:27.000019,18.014538,67.311958,119.7,21.126753,36.130077,8.426597,0.0648,0.00036774675
191395,2024-10-15 09:10:27.000019,18.014538,67.311958,129.45,20.418552,36.06611,3.2021754,0.0576,0.0004818359
191401,2024-10-15 09:10:27.000019,18.014538,67.311958,139.4,20.161646,36.0729,3.1532004,0.0576,0.00036738036
191405,2024-10-15 09:10:27.000019,18.014538,67.311958,145.51,19.82131,36.088066,2.7352643,0.0792,0.00044341717
191412,2024-10-15 09:10:27.000019,18.014538,67.311958,157.47,19.149035,35.98631,2.4738464,0.072,0.00059563026
191419,2024-10-15 09:10:27.000019,18.014538,67.311958,169.64,17.977867,35.838367,2.5123186,0.0864,0.0009254115
191425,2024-10-15 09:10:27.000019,18.014538,67.311958,179.39,17.537447,35.856243,2.5177019,0.0864,0.0009377685
191430,2024-10-15 09:10:27.000019,18.014538,67.311958,187.48,17.22831,35.849396,2.5157568,0.0792,0.0009629611
191437,2024-10-15 09:10:27.000019,18.014538,67.311958,199.55,16.636278,35.82568,2.536951,0.0864,0.0010006968
191447,2024-10-15 09:10:27.000019,18.014538,67.311958,217.36,15.570296,35.75041,2.6190922,0.0864,0.000898371
191459,2024-10-15 09:10:27.000019,18.014538,67.311958,238.64,15.182774,35.78143,2.6436188,0.1008,0.00082176214
191470,2024-10-15 09:10:27.000019,18.014538,67.311958,259.64,14.895553,35.809563,2.6622882,0.0864,0.00088493497
191481,2024-10-15 09:10:27.000019,18.014538,67.311958,279.51,14.561002,35.772446,2.6797373,0.1008,0.00069420517
191492,2024-10-15 09:10:27.000019,18.014538,67.311958,299.53,14.439638,35.806686,2.6869464,0.0864,0.0006940142
191503,2024-10-15 09:10:27.000019,18.014538,67.311958,319.3,14.304489,35.814552,2.7092655,0.072,0.0006684628
191514,2024-10-15 09:10:27.000019,18.014538,67.311958,339.69,14.020062,35.79324,2.7224972,0.0936,0.00078253413
191523,2024-10-15 09:10:27.000019,18.014538,67.311958,355.77,13.843529,35.794712,2.7533264,0.0936,0.00055375433
191535,2024-10-15 09:10:27.000019,18.014538,67.311958,376.39,13.618991,35.77925,2.7575593,0.0864,0.0005789597
191547,2024-10-15 09:10:27.000019,18.014538,67.311958,399.48,13.454139,35.798115,2.789147,0.0864,0.00048984576
191573,2024-10-15 09:10:27.000019,18.014538,67.311958,449.81,12.967485,35.76457,3.2160802,0.0864,0.00043860308
191599,2024-10-15 09:10:27.000019,18.014538,67.311958,499.55,12.608818,35.746574,3.2885253,0.0936,0.00042554896
191623,2024-10-15 09:10:27.000019,18.014538,67.311958,545.92,12.209759,35.70865,3.9034686,0.0936,0.0004505896
191651,2024-10-15 09:10:27.000019,18.014538,67.311958,599.68,11.791166,35.666435,4.7758265,0.0864,0.00048829475
191677,2024-10-15 09:10:27.000019,18.014538,67.311958,649.64,11.405027,35.63262,4.9014616,0.0936,0.00046251278
191700,2024-10-15 09:10:27.000019,18.014538,67.311958,693.96,11.082961,35.6033,6.288869,0.0864,0.00051297806
191729,2024-10-15 09:10:27.000019,18.014538,67.311958,749.52,10.723624,35.575176,7.1083694,0.0864,0.0004617954
191755,2024-10-15 09:10:27.000019,18.014538,67.311958,799.78,10.321975,35.540085,8.114827,0.0936,0.00042324967
191781,2024-10-15 09:10:27.000019,18.014538,67.311958,849.54,9.9285755,35.503,8.141222,0.0792,0.00044821142
191807,2024-10-15 09:10:27.000019,18.014538,67.311958,898.78,9.630938,35.480255,6.400642,0.0864,0.00038435825
191833,2024-10-15 09:10:27.000019,18.014538,67.311958,949.72,9.248888,35.442837,7.0384727,0.0864,0.00046010458
191859,2024-10-15 09:10:27.000019,18.014538,67.311958,999.55,8.733664,35.383095,8.723148,0.0792,0.0004722066
191885,2024-10-15 09:10:27.000019,18.014538,67.311958,1049.56,8.39542,35.348637,10.862537,0.072,0.0004971837
191911,2024-10-15 09:10:27.000019,18.014538,67.311958,1099.61,8.08958,35.31714,13.082066,0.0792,0.00039519946
191937,2024-10-15 09:10:27.000019,18.014538,67.311958,1148.8,7.697643,35.276505,16.280943,0.0864,0.00042008577
191963,2024-10-15 09:10:27.000019,18.014538,67.311958,1199.63,7.462932,35.257854,18.036463,0.0936,0.00081345654
191989,2024-10-15 09:10:27.000019,18.014538,67.311958,1249.33,7.120142,35.22116,22.006014,0.0792,0.00041929886
192015,2024-10-15 09:10:27.000019,18.014538,67.311958,1299.6,6.794721,35.187885,26.189028,0.0792,0.00041884612
192041,2024-10-15 09:10:27.000019,18.014538,67.311958,1349.37,6.534543,35.16156,30.992216,0.0864,0.00036768685
